chatting,VERB,1
witticism,NOUN,1
bubbling,VERB,1
laughter,NOUN,6
jollity,NOUN,2
much,ADV,31
mirth,NOUN,3
sense,NOUN,20
humor,NOUN,3
play,VERB,6
imparts,VERB,1
branch,NOUN,7
real,ADJ,21
resembles,VERB,1
phosphorescent,ADJ,1
glow,NOUN,9
injustice,NOUN,2
dotage,NOUN,1
coadjutor,NOUN,1
prime,NOUN,1
marked,ADJ,3
ability,NOUN,6
superior,ADJ,1
star,NOUN,1
cast,VERB,13
moreover,VERB,1
lock,NOUN,6
intellectual,ADJ,20
tenement,NOUN,1
respect,NOUN,14
majority,NOUN,1
wrong,ADJ,10
characterize,VERB,1
wearisome,ADJ,2
preservation,NOUN,3
varied,ADJ,4
away,PRT,14
golden,ADJ,12
practical,ADJ,3
wisdom,NOUN,5
stored,VERB,2
spoke,VERB,6
unction,NOUN,1
breakfast,NOUN,2
today’s,NOUN,1
dinner,NOUN,4
shipwreck,NOUN,1
fifty,NUM,1
world’s,NOUN,8
witnessed,VERB,9
customhouse—the,NOUN,1
patriarch,NOUN,2
squad,NOUN,1
bold,ADJ,2
legitimate,ADJ,3
system,NOUN,11
wool,NOUN,1
purple,NOUN,1
revolutionary,ADJ,2
colonel,NOUN,1
formerly,ADV,3
living,VERB,2
discover,VERB,4
florid,ADJ,1
smartly,ADV,1
arrayed,VERB,3
brightbuttoned,ADJ,1
blue,NOUN,3
coat,NOUN,2
hearty,NOUN,1
seemed—not,VERB,1
indeed—but,NOUN,2
mother,NOUN,104
touch,VERB,4
perpetually,ADV,2
reechoed,VERB,1
tremulous,ADJ,10
man’s,NOUN,25
strutting,VERB,1
crow,NOUN,1
clarion,NOUN,2
animal—and,NOUN,1
at—he,NOUN,1
object,NOUN,33
careless,NOUN,1
removal,NOUN,1
cause,VERB,4
animal,NOUN,5
proportion,NOUN,6
spiritual,ADJ,26
quality,NOUN,17
troublesome,ADJ,1
aided,VERB,2
inevitably,ADV,6
duty,VERB,1
maturity,NOUN,1
likewise,NOUN,6
suppose,VERB,7
sorrow,ADJ,1
imbue,VERB,2
disposition,NOUN,6
sable,ADJ,5
tinge,NOUN,5
brief,NOUN,1
sigh,NOUN,4
carry,VERB,8
burden,NOUN,11
reminiscence,NOUN,4
next,ADJ,16
sport,NOUN,7
infant,NOUN,27
collector’s,NOUN,4
junior,ADJ,2
nineteen,ADJ,1
graver,NOUN,1
used,VERB,15
watch,VERB,1
think,VERB,19
humanity,NOUN,4
presented,VERB,8
phenomenon,NOUN,3
delusive,ADJ,2
impalpable,ADJ,3
nonentity,NOUN,1
soul,NOUN,54
withal,VERB,3
material,NOUN,13
deficiency,NOUN,1
conceive,ADJ,2
terminate,VERB,1
responsibility,NOUN,5
enjoyment,NOUN,8
blessed,VERB,2
dreariness,NOUN,1
duskiness,NOUN,1
advantage,NOUN,9
fourfooted,ADJ,1
