loitering,VERB,1
yonder,NOUN,11
suffice,VERB,1
nigh,ADJ,24
possibly,ADV,30
falling,VERB,12
stand—miles,NOUN,1
them—leagues,NOUN,1
lane,NOUN,1
alley,NOUN,2
avenues—north,NOUN,1
east,VERB,1
west,NOUN,11
unite,VERB,4
magnetic,ADJ,7
compass,NOUN,22
attract,VERB,1
thither,PRT,1
ten,VERB,16
leaf,VERB,8
pool,NOUN,5
stream,NOUN,13
magic,ADJ,4
plunged,VERB,9
reveries—stand,NOUN,1
agoing,VERB,1
infallibly,ADV,11
lead,NOUN,5
athirst,ADV,2
desert,NOUN,7
caravan,NOUN,4
happen,VERB,7
professor,NOUN,6
wedded,VERB,4
dreamiest,ADJ,1
shadiest,NOUN,1
enchanting,ADJ,1
tree,NOUN,26
hermit,NOUN,5
crucifix,NOUN,1
meadow,NOUN,5
yonder,ADJ,7
sleepy,ADJ,5
smoke,NOUN,26
deep,ADV,4
woodland,NOUN,3
reaching,VERB,12
overlapping,VERB,2
spur,NOUN,2
hillside,NOUN,2
blue,NOUN,15
picture,NOUN,35
sigh,NOUN,3
vain,ADJ,3
unless,ADP,31
tigerlilies—what,DET,1
charm,NOUN,6
wanting—water—there,NOUN,1
drop,NOUN,17
sand,NOUN,11
handful,NOUN,10
deliberate,NOUN,4
coat,NOUN,24
sadly,ADV,12
needed,VERB,7
invest,VERB,6
greek,NOUN,6
separate,ADJ,17
deity,NOUN,3
meaning,VERB,8
deeper,VERB,4
narcissus,NOUN,1
grasp,VERB,4
tormenting,NOUN,2
mild,NOUN,3
river,NOUN,9
ocean,NOUN,68
ungraspable,ADJ,1
key,NOUN,6
mean,VERB,38
inferred,VERB,4
seasick—grow,ADJ,1
nights—do,ADJ,1
general,ADJ,69
thing—no,NOUN,1
cook,NOUN,19
like,VERB,16
respectable,ADJ,3
toil,NOUN,10
tribulation,NOUN,3
care,NOUN,13
considerable,ADJ,27
fowls—though,ADJ,1
judiciously,ADV,2
buttered,VERB,1
peppered,VERB,1
speak,VERB,35
respectfully,ADV,4
reverentially,ADV,1
broiled,ADJ,1
fowl,NOUN,15
dotings,NOUN,1
upon,VERB,7
ibis,NOUN,1
horse,NOUN,19
sailor,NOUN,124
mast,NOUN,50
plumb,VERB,2
royal,NOUN,17
spar,NOUN,21
enough,ADV,54
touch,VERB,9
sense,NOUN,13
established,VERB,3
van,NOUN,5
putting,VERB,16
awe,NOUN,9
transition,NOUN,5
seneca,NOUN,1
enable,VERB,4
grin,VERB,3
bear,VERB,22
hunk,NOUN,3
broom,NOUN,3
sweep,VERB,6
indignity,NOUN,2
weighed,VERB,3
archangel,NOUN,7
promptly,ADV,1
obey,VERB,4
instance,NOUN,48
slave,NOUN,7
tell,VERB,114
seacaptains,NOUN,2
punch,VERB,1
everybody,NOUN,6
else,ADV,34
served,VERB,10
way—either,NOUN,1
physical,ADJ,6
thump,NOUN,4
passed,VERB,41
content,ADJ,13
paying,VERB,6
pay,VERB,13
penny,NOUN,5
heard,VERB,81
difference,NOUN,19
paid,VERB,12
infliction,NOUN,1
entailed,VERB,2
activity,NOUN,9
receives,NOUN,1
marvellous,ADJ,15
believe,VERB,25
ill,NOUN,8
cheerfully,ADV,2
consign,VERB,1
perdition,VERB,1
pure,NOUN,6
prevalent,ADJ,1
astern,ADJ,16
maxim,NOUN,3
atmosphere,NOUN,6
second,ADJ,54
breathes,VERB,6
repeatedly,ADV,3
smelt,VERB,3
police,ADJ,1
fate,NOUN,20
constant,ADJ,6
surveillance,NOUN,1
unaccountable,ADJ,16
way—he,NOUN,1
answer,ADJ,3
else,NOUN,2
doubtless,NOUN,6
formed,VERB,21
programme,NOUN,1
providence,NOUN,3
brief,NOUN,4
extensive,ADJ,3
performance,NOUN,4
bill,NOUN,7
contested,VERB,1
election,NOUN,1
presidency,NOUN,1
“whaling,VERB,1
ishmael,NOUN,11
cannot,VERB,43
put,VERB,72
magnificent,ADJ,2
tragedy,NOUN,5
easy,ADJ,32
comedy,NOUN,1
farces—though,NOUN,1
motif,NOUN,4
presented,VERB,18
various,ADJ,39
disguise,NOUN,2
induced,VERB,4
delusion,NOUN,3
choice,NOUN,5
freewill,NOUN,1
judgment,NOUN,11
overwhelming,ADJ,1
portentous,ADJ,5
rolled,VERB,42
bulk,ADP,1
undeliverable,ADJ,1
nameless,NOUN,9
peril,NOUN,34
marvel,NOUN,8
patagonian,ADJ,3
wish,ADJ,4
inducement,NOUN,2
tormented,VERB,8
remote,VERB,3
forbidden,ADJ,1
barbarous,ADJ,3
horror,NOUN,14
it—would,ADJ,1
me—since,NOUN,1
inmate,NOUN,3
place,NOUN,122
lodge,VERB,3
reason,NOUN,74
wonderworld,NOUN,1
conceit,NOUN,17
swayed,VERB,5
purpose,ADJ,6
floated,VERB,16
inmost,NOUN,2
endless,ADJ,8
procession,NOUN,6
mid,VERB,1
hooded,VERB,5
snow,NOUN,7
tucked,VERB,3
started,VERB,25
cape,NOUN,35
quitting,VERB,5
bedford,NOUN,18
saturday,ADJ,5
disappointed,ADJ,2
learning,VERB,4
sailed,VERB,37
related,VERB,4
famous,ADJ,37
amazingly,ADV,2
pleased,VERB,5
monopolising,VERB,2
original—the,ADJ,1
carthage—the,NOUN,1
redmen,NOUN,2
canoe,NOUN,16
adventurous,ADJ,4
sloop,NOUN,1
forth,ADV,8
laden,ADJ,4
imported,VERB,1
cobblestones—so,NOUN,1
story—to,NOUN,1
risk,VERB,1
following,VERB,16
ere,NOUN,1
port,NOUN,29
meanwhile,NOUN,3
dubiouslooking,VERB,1
nay,ADP,1
cold,VERB,4
pocket,NOUN,16
piece,NOUN,21
silver—so,NOUN,1
ishmael,ADV,1
stood,VERB,75
dreary,ADJ,5
north,NOUN,5
darkness,NOUN,29
wisdom,NOUN,5
dear,ADJ,6
ishmael,ADJ,1
don’t,NOUN,63
paced,VERB,9
crossed,VERB,14
looked,VERB,63
expensive,ADJ,2
red,ADJ,33
window,NOUN,19
“swordfish,ADJ,1
fervent,ADJ,1
melted,VERB,4
packed,VERB,4
inch,NOUN,33
thick,VERB,2
asphaltic,ADJ,1
flinty,NOUN,1
sol,NOUN,1
miserable,ADJ,9
plight,NOUN,5
moment,NOUN,110
watch,VERB,8
door,NOUN,45
patched,ADJ,2
stopping,VERB,7
took,VERB,49
cheapest,ADJ,1
cheeriest,ADJ,1
candle,ADJ,1
hour,NOUN,78
proved,VERB,16
presently,ADV,18
light,NOUN,57
careless,ADJ,1
entering,VERB,8
stumble,VERB,1
porch,NOUN,3
ha,NOUN,20
flying,VERB,27
choked,VERB,3
ash,NOUN,9
gomorrah,NOUN,3
harpoons”,NOUN,1
“the,VERB,5
trap”,NOUN,1
picked,VERB,10
hearing,VERB,10
loud,ADJ,8
pushed,VERB,15
opened,VERB,9
interior,NOUN,4
black,ADJ,87
sitting,VERB,20
tophet,NOUN,2
hundred,NUM,26
turned,VERB,66
row,NOUN,23
peer,VERB,1
angel,NOUN,14
doom,NOUN,12
church,NOUN,14
weeping,NOUN,2
