goodfortune,NOUN,2
gospel,NOUN,1
ship’s,NOUN,1
sir,NOUN,30
worked,VERB,5
muscle,NOUN,1
freemasonry”,NOUN,1
won’t,NOUN,6
insult,VERB,2
intelligence,NOUN,1
arcandcompass,NOUN,1
breastpin”,NOUN,1
“ah,NOUN,12
forgot,VERB,2
cuff,NOUN,2
one,NOUN,48
patch,NOUN,2
desk”,NOUN,1
mark,NOUN,15
literature,NOUN,2
trick,NOUN,5
staining,VERB,1
pink,NOUN,3
peculiar,NOUN,2
addition,NOUN,4
coin,NOUN,3
hanging,VERB,5
clever,NOUN,6
“that,PRON,6
ignotum,ADJ,1
pro,X,1
reputation,NOUN,3
suffer,VERB,3
“yes,NOUN,69
now”,ADP,2
halfway,ADV,1
“here,VERB,3
sir”,VERB,4
follows,VERB,2
bequest,ADJ,1
ezekiah,NOUN,2
hopkins,NOUN,2
lebanon,NOUN,1
salary,NOUN,4
£,.,12
redheaded,VERB,8
sound,VERB,7
body,NOUN,22
age,NOUN,14
twentyone,NOUN,1
apply,ADV,1
ross,NOUN,11
7,NUM,2
pope’s,NOUN,1
court,NOUN,13
mean”,NOUN,1
announcement,NOUN,3
wriggled,VERB,1
track,NOUN,13
isn’t,NOUN,2
household,NOUN,7
fortune,NOUN,12
date”,NOUN,1
27,NUM,2
ago”,ADP,1
“very,ADV,13
mopping,VERB,1
city,NOUN,22
affair,NOUN,22
assistant,NOUN,15
wage,NOUN,3
youth”,NOUN,1
spaulding,VERB,5
smarter,NOUN,1
earn,VERB,7
satisfied,ADJ,1
idea,NOUN,24
fortunate,VERB,2
market,NOUN,7
employer,NOUN,5
fault,NOUN,7
too”,NOUN,2
fellow,NOUN,23
camera,NOUN,1
ought,VERB,6
main,ADJ,8
presume”,VERB,3
girl,NOUN,21
fourteen,NOUN,2
cooking,NOUN,1
keep,VERB,31
place,NOUN,54
clean—that’s,VERB,1
live,VERB,15
roof,NOUN,11
debt,NOUN,7
office,NOUN,30
“‘i,ADJ,4
wish,NOUN,13
lord,NOUN,35
wits’,ADJ,1
change,VERB,8
here’s,NOUN,2
step,VERB,5
into’,NOUN,1
“‘why,VERB,3
stayathome,ADJ,1
doormat,NOUN,1
didn’t,VERB,6
glad,NOUN,5
“‘have,VERB,1
men’,NOUN,1
wonder,VERB,7
vacancies’,NOUN,1
“‘and,VERB,7
worth’,VERB,1
“‘oh,ADV,2
couple,NOUN,12
occupations’,NOUN,1
“well,ADP,3
extra,ADJ,2
“‘tell,VERB,3
it’,NOUN,9
“‘well’,NOUN,3
particular,NOUN,6
american,ADJ,10
way,NOUN,123
enormous,ADJ,4
splendid,ADJ,1
do’,VERB,4
‘there,NOUN,1
londoner,NOUN,1
town,NOUN,23
applying,VERB,2
light,ADJ,23
real,ADJ,12
cared,VERB,3
sake,NOUN,8
competition,NOUN,1
shutter,NOUN,13
sight,NOUN,21
north,ADJ,4
south,ADJ,4
west,NOUN,6
tramped,VERB,1
folk,NOUN,10
pope’s,ADJ,2
barrow,NOUN,1
were—straw,VERB,1
lemon,ADJ,1
liver,NOUN,1
clay,NOUN,9
vivid,NOUN,1
flamecoloured,VERB,1
despair,NOUN,6
right,VERB,3
stream,NOUN,5
dejected,VERB,1
wedged,VERB,1
office”,NOUN,2
one”,NOUN,12
refreshed,VERB,1
“pray,ADJ,3
statement”,NOUN,3
wooden,ADJ,13
chair,NOUN,57
candidate,NOUN,1
managed,VERB,10
disqualify,VERB,1
“‘this,NOUN,2
fill,VERB,4
league’,NOUN,1
‘he,NOUN,1
